,age_group_id,location_name,location_id,modelable_entity_name,modelable_entity_id,mean,population,sex_id,year_id
4317,22,Ireland,84,Diet high in sodium (g/day),2438,3.8750938149644285,1648004.4141344316,2,2016
2158,22,Ireland,84,Diet high in sodium (g/day),2438,4.206116493343376,3214992.102762845,3,2016
4696,22,Ireland,84,Diet high in saturated fatty acids (% energy/day),2439,0.08981585611446812,1566987.6886284132,1,2016
4697,22,Ireland,84,Diet high in saturated fatty acids (% energy/day),2439,0.08922837919857857,1648004.4141344316,2,2016
2348,22,Ireland,84,Diet high in saturated fatty acids (% energy/day),2439,0.08951471554564493,3214992.102762845,3,2016
5076,22,Ireland,84,Diet high in sugar-sweetened beverages (g/day),2440,116.64850279701018,1566987.6886284132,1,2016
5077,22,Ireland,84,Diet high in sugar-sweetened beverages (g/day),2440,78.4661861551267,1648004.4141344316,2,2016
2538,22,Ireland,84,Diet high in sugar-sweetened beverages (g/day),2440,97.07625367278139,3214992.102762845,3,2016
5456,22,Ireland,84,Diet high in trans fatty acids (% energy/day),2441,0.0021238132326709103,1566987.6886284132,1,2016
5457,22,Ireland,84,Diet high in trans fatty acids (% energy/day),2441,0.002556244414081599,1648004.4141344316,2,2016
2728,22,Ireland,84,Diet high in trans fatty acids (% energy/day),2441,0.002345477383933291,3214992.102762845,3,2016
5836,22,Ireland,84,Diet low in vegetables (g/day),2442,146.52028552015219,1566987.6886284132,1,2016
5837,22,Ireland,84,Diet low in vegetables (g/day),2442,139.26203291452072,1648004.4141344316,2,2016
2918,22,Ireland,84,Diet low in vegetables (g/day),2442,142.79970644852585,3214992.102762845,3,2016
138,22,Israel,85,Diet low in calcium (g/day),2427,0.8807140285121728,2445422.4574978817,1,2016
139,22,Israel,85,Diet low in calcium (g/day),2427,0.786322845830053,2591370.546185236,2,2016
69,22,Israel,85,Diet low in calcium (g/day),2427,0.8321508792139642,5036793.003683118,3,2016
518,22,Israel,85,Diet low in fiber (g/day),2428,16.197995976282964,2445422.4574978817,1,2016
519,22,Israel,85,Diet low in fiber (g/day),2428,13.703088249722583,2591370.546185236,2,2016
259,22,Israel,85,Diet low in fiber (g/day),2428,14.91439540081145,5036793.003683118,3,2016
898,22,Israel,85,Diet low in seafood omega-3 fatty acids (g/day),2429,0.14311633835187287,2445422.4574978817,1,2016
899,22,Israel,85,Diet low in seafood omega-3 fatty acids (g/day),2429,0.12171277121487234,2591370.546185236,2,2016
449,22,Israel,85,Diet low in seafood omega-3 fatty acids (g/day),2429,0.13210445570718934,5036793.003683118,3,2016
1278,22,Israel,85,Diet low in fruits (g/day),2430,164.38981335183936,2445422.4574978817,1,2016
1279,22,Israel,85,Diet low in fruits (g/day),2430,188.1472467456081,2591370.546185236,2,2016
639,22,Israel,85,Diet low in fruits (g/day),2430,176.61273240063716,5036793.003683118,3,2016
1658,22,Israel,85,Diet low in whole grains (g/day),2431,37.84593470924255,2445422.4574978817,1,2016
1659,22,Israel,85,Diet low in whole grains (g/day),2431,29.554616253000376,2591370.546185236,2,2016
829,22,Israel,85,Diet low in whole grains (g/day),2431,33.580149234072806,5036793.003683118,3,2016
2038,22,Israel,85,Diet low in legumes (g/day),2432,39.159605370771644,2445422.4574978817,1,2016
2039,22,Israel,85,Diet low in legumes (g/day),2432,31.170195300355083,2591370.546185236,2,2016
1019,22,Israel,85,Diet low in legumes (g/day),2432,35.04914819638828,5036793.003683118,3,2016
2418,22,Israel,85,Diet low in milk (g/day),2433,118.32852804789259,2445422.4574978817,1,2016
2419,22,Israel,85,Diet low in milk (g/day),2433,116.0248405282519,2591370.546185236,2,2016
1209,22,Israel,85,Diet low in milk (g/day),2433,117.14330801172152,5036793.003683118,3,2016
2798,22,Israel,85,Diet low in nuts and seeds (g/day),2434,8.411037478866744,2445422.4574978817,1,2016
2799,22,Israel,85,Diet low in nuts and seeds (g/day),2434,8.107598677436208,2591370.546185236,2,2016
1399,22,Israel,85,Diet low in nuts and seeds (g/day),2434,8.254921797316628,5036793.003683118,3,2016
3178,22,Israel,85,Diet high in processed meat (g/day),2435,4.048476026635598,2445422.4574978817,1,2016
3179,22,Israel,85,Diet high in processed meat (g/day),2435,3.0407632397798112,2591370.546185236,2,2016
1589,22,Israel,85,Diet high in processed meat (g/day),2435,3.5300196928210474,5036793.003683118,3,2016
3558,22,Israel,85,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.08134851302260196,2445422.4574978817,1,2016
3559,22,Israel,85,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.07898589582660438,2591370.546185236,2,2016
1779,22,Israel,85,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.08013297436355007,5036793.003683118,3,2016
3938,22,Israel,85,Diet high in red meat (g/day),2437,37.802988010839876,2445422.4574978817,1,2016
3939,22,Israel,85,Diet high in red meat (g/day),2437,23.304423015424355,2591370.546185236,2,2016
1969,22,Israel,85,Diet high in red meat (g/day),2437,30.34364746148666,5036793.003683118,3,2016
4318,22,Israel,85,Diet high in sodium (g/day),2438,4.54604993067029,2445422.4574978817,1,2016
4319,22,Israel,85,Diet high in sodium (g/day),2438,3.869506806386136,2591370.546185236,2,2016
2159,22,Israel,85,Diet high in sodium (g/day),2438,4.1979764791283865,5036793.003683118,3,2016
4698,22,Israel,85,Diet high in saturated fatty acids (% energy/day),2439,0.07899946258325444,2445422.4574978817,1,2016
4699,22,Israel,85,Diet high in saturated fatty acids (% energy/day),2439,0.07916944878970791,2591370.546185236,2,2016
2349,22,Israel,85,Diet high in saturated fatty acids (% energy/day),2439,0.07908691847996077,5036793.003683118,3,2016
5078,22,Israel,85,Diet high in sugar-sweetened beverages (g/day),2440,110.75233572566788,2445422.4574978817,1,2016
5079,22,Israel,85,Diet high in sugar-sweetened beverages (g/day),2440,73.09527515385129,2591370.546185236,2,2016
2539,22,Israel,85,Diet high in sugar-sweetened beverages (g/day),2440,91.37822256470182,5036793.003683118,3,2016
5458,22,Israel,85,Diet high in trans fatty acids (% energy/day),2441,0.001753991264824661,2445422.4574978817,1,2016
5459,22,Israel,85,Diet high in trans fatty acids (% energy/day),2441,0.0021191636554331577,2591370.546185236,2,2016
2729,22,Israel,85,Diet high in trans fatty acids (% energy/day),2441,0.0019418681493047134,5036793.003683118,3,2016
5838,22,Israel,85,Diet low in vegetables (g/day),2442,365.12258722339874,2445422.4574978817,1,2016
5839,22,Israel,85,Diet low in vegetables (g/day),2442,347.4971514246604,2591370.546185236,2,2016
2919,22,Israel,85,Diet low in vegetables (g/day),2442,356.05450855525993,5036793.003683118,3,2016
140,22,Italy,86,Diet low in calcium (g/day),2427,0.8121373624884116,22151267.74939778,1,2016
141,22,Italy,86,Diet low in calcium (g/day),2427,0.725746249057907,24336223.4833494,2,2016
70,22,Italy,86,Diet low in calcium (g/day),2427,0.7669115740522497,46487491.23274718,3,2016
520,22,Italy,86,Diet low in fiber (g/day),2428,13.20858885070618,22151267.74939778,1,2016
521,22,Italy,86,Diet low in fiber (g/day),2428,11.208226432800581,24336223.4833494,2,2016
260,22,Italy,86,Diet low in fiber (g/day),2428,12.161398185885979,46487491.23274718,3,2016
900,22,Italy,86,Diet low in seafood omega-3 fatty acids (g/day),2429,0.06875734086445104,22151267.74939778,1,2016
901,22,Italy,86,Diet low in seafood omega-3 fatty acids (g/day),2429,0.05839269381309034,24336223.4833494,2,2016
450,22,Italy,86,Diet low in seafood omega-3 fatty acids (g/day),2429,0.063331443267502,46487491.23274718,3,2016
1280,22,Italy,86,Diet low in fruits (g/day),2430,145.99292561947806,22151267.74939778,1,2016
1281,22,Italy,86,Diet low in fruits (g/day),2430,167.20957948906684,24336223.4833494,2,2016
640,22,Italy,86,Diet low in fruits (g/day),2430,157.0998538801165,46487491.23274718,3,2016
1660,22,Italy,86,Diet low in whole grains (g/day),2431,12.984221617611098,22151267.74939778,1,2016
1661,22,Italy,86,Diet low in whole grains (g/day),2431,12.26106281151602,24336223.4833494,2,2016
830,22,Italy,86,Diet low in whole grains (g/day),2431,12.605647643141925,46487491.23274718,3,2016
2040,22,Italy,86,Diet low in legumes (g/day),2432,26.633310522370174,22151267.74939778,1,2016
2041,22,Italy,86,Diet low in legumes (g/day),2432,21.550137963689455,24336223.4833494,2,2016
1020,22,Italy,86,Diet low in legumes (g/day),2432,23.972267301665216,46487491.23274718,3,2016
2420,22,Italy,86,Diet low in milk (g/day),2433,149.04878135572818,22151267.74939778,1,2016
2421,22,Italy,86,Diet low in milk (g/day),2433,146.74935890878237,24336223.4833494,2,2016
1210,22,Italy,86,Diet low in milk (g/day),2433,147.8450326253152,46487491.23274718,3,2016
2800,22,Italy,86,Diet low in nuts and seeds (g/day),2434,3.3439793723492577,22151267.74939778,1,2016
2801,22,Italy,86,Diet low in nuts and seeds (g/day),2434,3.229027957105022,24336223.4833494,2,2016
1400,22,Italy,86,Diet low in nuts and seeds (g/day),2434,3.2838022525063093,46487491.23274718,3,2016
3180,22,Italy,86,Diet high in processed meat (g/day),2435,6.962962087002593,22151267.74939778,1,2016
3181,22,Italy,86,Diet high in processed meat (g/day),2435,5.138499579588173,24336223.4833494,2,2016
1590,22,Italy,86,Diet high in processed meat (g/day),2435,6.007855107898669,46487491.23274718,3,2016
3560,22,Italy,86,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06223613191710712,22151267.74939778,1,2016
3561,22,Italy,86,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06049771862502202,24336223.4833494,2,2016
1780,22,Italy,86,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06132607174262288,46487491.23274718,3,2016
3940,22,Italy,86,Diet high in red meat (g/day),2437,51.46883976243312,22151267.74939778,1,2016
3941,22,Italy,86,Diet high in red meat (g/day),2437,31.76435992996637,24336223.4833494,2,2016
1970,22,Italy,86,Diet high in red meat (g/day),2437,41.15353532010037,46487491.23274718,3,2016
4320,22,Italy,86,Diet high in sodium (g/day),2438,4.462823070655791,22151267.74939778,1,2016
4321,22,Italy,86,Diet high in sodium (g/day),2438,3.7751819078873767,24336223.4833494,2,2016
2160,22,Italy,86,Diet high in sodium (g/day),2438,4.102842599141466,46487491.23274718,3,2016
4700,22,Italy,86,Diet high in saturated fatty acids (% energy/day),2439,0.08572837813182774,22151267.74939778,1,2016
4701,22,Italy,86,Diet high in saturated fatty acids (% energy/day),2439,0.08608291354846402,24336223.4833494,2,2016
2350,22,Italy,86,Diet high in saturated fatty acids (% energy/day),2439,0.08591397758886932,46487491.23274718,3,2016
5080,22,Italy,86,Diet high in sugar-sweetened beverages (g/day),2440,101.03373406940986,22151267.74939778,1,2016
5081,22,Italy,86,Diet high in sugar-sweetened beverages (g/day),2440,66.09059656134424,24336223.4833494,2,2016
2540,22,Italy,86,Diet high in sugar-sweetened beverages (g/day),2440,82.7409851802924,46487491.23274718,3,2016
5460,22,Italy,86,Diet high in trans fatty acids (% energy/day),2441,0.001356874635633361,22151267.74939778,1,2016
5461,22,Italy,86,Diet high in trans fatty acids (% energy/day),2441,0.001643220583320397,24336223.4833494,2,2016
2730,22,Italy,86,Diet high in trans fatty acids (% energy/day),2441,0.001506776873669263,46487491.23274718,3,2016
5840,22,Italy,86,Diet low in vegetables (g/day),2442,164.01580566462243,22151267.74939778,1,2016
5841,22,Italy,86,Diet low in vegetables (g/day),2442,154.1554989121083,24336223.4833494,2,2016
2920,22,Italy,86,Diet low in vegetables (g/day),2442,158.8539304508762,46487491.23274718,3,2016
142,22,Luxembourg,87,Diet low in calcium (g/day),2427,1.0945232095096047,205468.11572992857,1,2016
143,22,Luxembourg,87,Diet low in calcium (g/day),2427,0.973180711405822,207521.24951461641,2,2016
71,22,Luxembourg,87,Diet low in calcium (g/day),2427,1.03355033963725,412989.365244545,3,2016
522,22,Luxembourg,87,Diet low in fiber (g/day),2428,11.652295572996296,205468.11572992857,1,2016
523,22,Luxembourg,87,Diet low in fiber (g/day),2428,9.80283622963192,207521.24951461641,2,2016
261,22,Luxembourg,87,Diet low in fiber (g/day),2428,10.722968703685279,412989.365244545,3,2016
902,22,Luxembourg,87,Diet low in seafood omega-3 fatty acids (g/day),2429,0.1044684502641613,205468.11572992857,1,2016
903,22,Luxembourg,87,Diet low in seafood omega-3 fatty acids (g/day),2429,0.08872211100294171,207521.24951461641,2,2016
451,22,Luxembourg,87,Diet low in seafood omega-3 fatty acids (g/day),2429,0.09655613998751668,412989.365244545,3,2016
1282,22,Luxembourg,87,Diet low in fruits (g/day),2430,181.31344914131586,205468.11572992857,1,2016
1283,22,Luxembourg,87,Diet low in fruits (g/day),2430,207.33274140504264,207521.24951461641,2,2016
641,22,Luxembourg,87,Diet low in fruits (g/day),2430,194.3877713792682,412989.365244545,3,2016
1662,22,Luxembourg,87,Diet low in whole grains (g/day),2431,35.772347787514796,205468.11572992857,1,2016
1663,22,Luxembourg,87,Diet low in whole grains (g/day),2431,25.76232208654392,207521.24951461641,2,2016
831,22,Luxembourg,87,Diet low in whole grains (g/day),2431,30.74245303487664,412989.365244545,3,2016
2042,22,Luxembourg,87,Diet low in legumes (g/day),2432,3.0296601901814313,205468.11572992857,1,2016
2043,22,Luxembourg,87,Diet low in legumes (g/day),2432,2.5536495269041715,207521.24951461641,2,2016
1021,22,Luxembourg,87,Diet low in legumes (g/day),2432,2.7904716397278717,412989.365244545,3,2016
2422,22,Luxembourg,87,Diet low in milk (g/day),2433,106.97833673712401,205468.11572992857,1,2016
2423,22,Luxembourg,87,Diet low in milk (g/day),2433,102.92137624599366,207521.24951461641,2,2016
1211,22,Luxembourg,87,Diet low in milk (g/day),2433,104.939772112458,412989.365244545,3,2016
2802,22,Luxembourg,87,Diet low in nuts and seeds (g/day),2434,5.826896193163858,205468.11572992857,1,2016
2803,22,Luxembourg,87,Diet low in nuts and seeds (g/day),2434,5.645864468089546,207521.24951461641,2,2016
1401,22,Luxembourg,87,Diet low in nuts and seeds (g/day),2434,5.735930340406457,412989.365244545,3,2016
3182,22,Luxembourg,87,Diet high in processed meat (g/day),2435,10.263179200831003,205468.11572992857,1,2016
3183,22,Luxembourg,87,Diet high in processed meat (g/day),2435,7.719446341424988,207521.24951461641,2,2016
1591,22,Luxembourg,87,Diet high in processed meat (g/day),2435,8.984989819119564,412989.365244545,3,2016
3562,22,Luxembourg,87,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.04578611140164386,205468.11572992857,1,2016
3563,22,Luxembourg,87,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.04440940016654853,207521.24951461641,2,2016
1781,22,Luxembourg,87,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.04509433369555542,412989.365244545,3,2016
3942,22,Luxembourg,87,Diet high in red meat (g/day),2437,64.72759602038133,205468.11572992857,1,2016
3943,22,Luxembourg,87,Diet high in red meat (g/day),2437,41.055296611200916,207521.24951461641,2,2016
1971,22,Luxembourg,87,Diet high in red meat (g/day),2437,52.8326041254487,412989.365244545,3,2016
4322,22,Luxembourg,87,Diet high in sodium (g/day),2438,4.547621675046483,205468.11572992857,1,2016
4323,22,Luxembourg,87,Diet high in sodium (g/day),2438,3.874333446543591,207521.24951461641,2,2016
2161,22,Luxembourg,87,Diet high in sodium (g/day),2438,4.209303969505401,412989.365244545,3,2016
4702,22,Luxembourg,87,Diet high in saturated fatty acids (% energy/day),2439,0.08492606382082755,205468.11572992857,1,2016
4703,22,Luxembourg,87,Diet high in saturated fatty acids (% energy/day),2439,0.08511670242921926,207521.24951461641,2,2016
2351,22,Luxembourg,87,Diet high in saturated fatty acids (% energy/day),2439,0.08502185699505554,412989.365244545,3,2016
5082,22,Luxembourg,87,Diet high in sugar-sweetened beverages (g/day),2440,106.99986697302,205468.11572992857,1,2016
5083,22,Luxembourg,87,Diet high in sugar-sweetened beverages (g/day),2440,70.86280437961864,207521.24951461641,2,2016
2541,22,Luxembourg,87,Diet high in sugar-sweetened beverages (g/day),2440,88.84150984745573,412989.365244545,3,2016
5462,22,Luxembourg,87,Diet high in trans fatty acids (% energy/day),2441,0.003390099918158721,205468.11572992857,1,2016
5463,22,Luxembourg,87,Diet high in trans fatty acids (% energy/day),2441,0.00410844526222043,207521.24951461641,2,2016
2731,22,Luxembourg,87,Diet high in trans fatty acids (% energy/day),2441,0.00375105817986704,412989.365244545,3,2016
5842,22,Luxembourg,87,Diet low in vegetables (g/day),2442,167.12474234163605,205468.11572992857,1,2016
5843,22,Luxembourg,87,Diet low in vegetables (g/day),2442,153.85334806685978,207521.24951461641,2,2016
2921,22,Luxembourg,87,Diet low in vegetables (g/day),2442,160.45605652433443,412989.365244545,3,2016
144,22,Malta,88,Diet low in calcium (g/day),2427,0.777510517590497,158765.471985114,1,2016
145,22,Malta,88,Diet low in calcium (g/day),2427,0.693074333698692,162420.4220611277,2,2016
72,22,Malta,88,Diet low in calcium (g/day),2427,0.7348120028700358,321185.8940462417,3,2016
524,22,Malta,88,Diet low in fiber (g/day),2428,12.95370299705932,158765.471985114,1,2016
525,22,Malta,88,Diet low in fiber (g/day),2428,10.950563354324442,162420.4220611277,2,2016
262,22,Malta,88,Diet low in fiber (g/day),2428,11.940735764527203,321185.8940462417,3,2016
